N,n_steps,n_analyze,flip_perc
10,10000,5000,0.1

Temp,d=1,d=2,d=3,d=4,d=5
1.6,-0.0004888887633569539,-0.0004888887633569539,-0.0004888887633569539,-0.0004888887633569539
1.7000000000000002,2.1937821004236469e-10,-0.0024444444570690393,-0.0024444444570690393,-0.0024444444570690393
1.8000000000000003,-0.0004888888215646148,-0.0004888888215646148,-0.0004888888215646148,-0.0004888888215646148
1.9000000000000004,-0.0004888888215646148,-0.0004888888215646148,-0.0004888888215646148,-0.0004888888215646148
2.0000000000000004,0.002400000113993883,-0.0020444439724087715,-0.002044444903731346,-0.0024888894986361265
2.1000000000000005,0.014711112715303898,-0.006622225046157837,-0.017733324319124222,-0.0155111039057374
2.2000000000000006,-0.0010222222190350294,-0.0010222222190350294,-0.0010222221026197076,-0.0010222221026197076
2.3000000000000007,0.006266665644943714,-0.0015111101092770696,-0.01062222383916378,-0.008400000631809235
2.400000000000001,0.009688886813819408,-0.004311110824346542,-0.013199997134506702,-0.015866653993725777
2.500000000000001,0.003377774730324745,-0.001511112553998828,-0.00751111563295126,-0.01951109990477562
2.600000000000001,0.016933336853981018,-0.01862221211194992,-0.010177766904234886,-0.010177777148783207
2.700000000000001,0.02106667496263981,-0.0033777784556150436,-0.01448888797312975,-0.021599991247057915
2.800000000000001,0.019333334639668465,-0.010000002570450306,-0.01422222051769495,-0.014888879843056202
2.9000000000000012,0.017600012943148613,0.0029333329293876886,-0.008177774958312511,-0.01862221024930477
3.0000000000000013,0.00897777546197176,-0.0076888916082680225,-0.016577772796154022,-0.02391110360622406
3.1000000000000014,0.003999998793005943,-0.011555559001863003,-0.007111117709428072,-0.012000000104308128
3.2000000000000015,0.0049333274364471436,0.003155554411932826,-0.007511111907660961,-0.0306222066283226
3.3000000000000016,0.01248888298869133,-0.006844446528702974,-0.01706666499376297,-0.021511105820536613
3.4000000000000017,0.01146666519343853,-0.009644444100558758,-0.01786666177213192,-0.015422218479216099
3.5000000000000018,0.013777781277894974,-0.01822221279144287,-0.018666662275791168,-0.01755554974079132
